ENTREZID,SYMBOL,GENENAME,MCL1.DG,MCL1.DH,MCL1.DI,MCL1.DJ,MCL1.DK,MCL1.DL,MCL1.LA,MCL1.LB,MCL1.LC,MCL1.LD,MCL1.LE,MCL1.LF
20648,Snta1,"syntrophin, acidic 1",3.596967668,3.502558948,3.859114121,4.303132068,4.310876904,4.213258556,5.521675342,5.058854842,5.560701237,5.616134193,5.263774126,5.358202898
12396,Cbfa2t2,"core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human)",5.062237496,4.839343027,4.412571431,4.396524105,4.687506342,4.784449636,4.38169296,4.08419769,4.112682461,4.007795869,4.427785452,4.726534016
56846,Necab3,N-terminal EF-hand calcium binding protein 3,-0.799507381,-1.079997055,-0.90312471,-1.351315533,-3.89369424,-1.74272659,-1.409624999,-0.216356754,-0.196239924,-3.021215218,-1.901850738,-1.263183011
13555,E2f1,E2F transcription factor 1,4.210024382,3.870471359,3.474908487,2.920393207,1.701252349,1.47569693,4.281536906,4.095636363,4.564117518,3.311492716,5.331084061,5.053818403
59038,Pxmp4,peroxisomal membrane protein 4,2.360669644,2.602576242,3.118477545,3.490869373,3.771641677,3.719225021,2.88805555,3.07411391,4.654067143,5.161675675,6.381568395,6.096766161
228807,Zfp341,zinc finger protein 341,1.556977936,1.495315275,1.294176731,1.456039389,1.815964008,1.869716648,2.158059511,2.182680267,1.507042544,1.451272554,2.529199079,2.496553891
75608,Chmp4b,charged multivesicular body protein 4B,6.815425498,7.088925727,6.990647546,7.098376153,7.011943472,6.84079018,7.624715456,7.72097379,7.734952164,7.834431948,7.660119043,7.605779809
668936,Rpl5-ps2,"ribisomal protein L5, pseudogene 2",2.860002074,3.203924717,2.921888879,2.943788774,2.373092301,2.344736252,3.634769121,3.505680599,3.385636597,3.460987709,2.639522494,2.534773213
19383,Raly,hnRNP-associated with lethal yellow,8.396368102,8.491755588,8.437569535,8.315796009,8.131329939,8.042034074,8.067169415,8.104598609,8.249570804,8.08115422,7.540204125,7.527979877
67204,Eif2s2,"eukaryotic translation initiation factor 2, subunit 2 (beta)",6.193988585,6.407039025,6.821741924,6.719582174,6.242015046,5.983622587,6.306908696,6.351114727,6.7936094,6.620836475,6.669631053,6.625560238
269378,Ahcy,S-adenosylhomocysteine hydrolase,1.254130583,1.264831442,1.398765632,1.540308306,1.341522222,0.665358149,0.641001075,0.740574524,0.29971757,-0.133689947,0.905504184,-0.07875844
16396,Itch,"itchy, E3 ubiquitin protein ligase",5.795891393,5.789380869,5.667777847,5.824398149,6.196859303,6.287728339,6.165644106,6.112977933,6.446506073,6.617220696,6.285854807,6.232308662
67068,Dynlrb1,dynein light chain roadblock-type 1,5.258730389,5.165650718,5.551210042,5.582530393,5.667911935,5.644959384,5.35350831,5.402964185,5.652142266,5.614684248,5.830922379,5.84439074
66734,Map1lc3a,microtubule-associated protein 1 light chain 3 alpha,6.629550589,6.850503755,6.77635539,7.010628241,7.030870867,7.025712246,4.957113518,5.291748712,5.757359615,5.925398688,5.246444248,5.108692614
228812,Pigu,"phosphatidylinositol glycan anchor biosynthesis, class U",4.131946468,3.89636658,3.988763722,4.064315058,4.167001692,4.16231321,4.213472631,4.452180669,4.241165388,4.122423092,4.182578043,4.035608585
68728,Trp53inp2,transformation related protein 53 inducible nuclear protein 2,5.863888996,5.943701862,6.31002142,6.275354146,7.259224336,7.281134365,7.054677632,7.17747531,6.299307656,6.157200657,7.021688987,7.054229603
56406,Ncoa6,nuclear receptor coactivator 6,5.471814158,5.244093461,5.368821229,5.360034459,5.850579001,5.996145154,5.601602257,5.628395157,6.101910787,6.085740239,6.154206299,6.242448127
207182,Ggt7,gamma-glutamyltransferase 7,2.216794432,2.336842687,2.090643336,2.080237053,2.716100114,2.741709035,0.501838327,0.711130746,-3.159714048,-1.095215799,-0.185643704,0.406668387
60525,Acss2,acyl-CoA synthetase short-chain family member 2,2.69913032,2.509766432,3.421288648,3.217740577,3.845523806,4.10950279,2.976134708,2.882707374,4.643771327,4.666685305,7.066816055,7.339768862
14854,Gss,glutathione synthetase,4.120439368,3.946803004,3.760494735,3.841626121,3.885477914,3.862895382,4.313101229,4.367426593,4.659187628,4.735007495,5.451926223,5.334023085
668940,Myh7b,"myosin, heavy chain 7B, cardiac muscle, beta",-0.634448134,-0.594570228,-0.269252609,-0.313840827,-0.620675746,-0.233712942,1.316998651,1.250769257,-0.272188777,-2.173218311,-2.387277565,-1.552689628
56407,Trpc4ap,"transient receptor potential cation channel, subfamily C, member 4 associated protein",6.122243413,6.136845788,6.053877231,6.082434609,6.055159649,6.205640642,6.458095,6.513430577,7.189235361,7.210245992,7.555530141,7.583162139
108687,Edem2,"ER degradation enhancer, mannosidase alpha-like 2",4.438028527,4.60145221,4.248722912,4.581909211,4.810209333,4.935128548,5.113190028,5.076280661,6.313991701,6.332372732,7.261259781,7.351861371
19124,Procr,"protein C receptor, endothelial",5.426977795,6.193891768,4.6870106,5.300869017,3.850018187,3.554013173,2.542353487,3.479724366,2.140409676,2.581669191,2.346076776,2.071801237
17391,Mmp24,matrix metallopeptidase 24,-0.985920505,-0.109143401,-2.591180704,-1.898803328,-2.671301819,-5.443166308,0.939524565,0.931396867,1.529585112,1.668083943,0.648346345,-0.330297207
613262,BC029722,cDNA sequence BC029722,3.318489829,3.273326236,3.862775785,4.002527742,3.970491905,4.101798125,2.92937661,3.125238375,3.283229448,3.492907043,3.465720023,3.359534412
16418,Eif6,eukaryotic translation initiation factor 6,6.661661976,6.778729968,6.898221292,6.860956849,6.341921142,6.0551843,6.829916706,6.806663715,7.293350766,7.366586724,6.436089675,6.337405725
71405,Fam83c,"family with sequence similarity 83, member C",0.345923059,-0.169264393,0.261262108,0.233646968,0.354233273,0.338193406,-1.278380465,-0.844387976,-2.022210524,-1.255680471,-1.249774041,-1.552689628
56046,Uqcc1,ubiquinol-cytochrome c reductase complex assembly factor 1,3.757869289,3.186039839,3.760494735,3.651055372,3.648047732,4.030539442,4.171037365,4.112626099,4.016209694,4.003370421,4.507540198,4.578881565
14563,Gdf5,growth differentiation factor 5,-3.521973405,-1.816962649,-0.088680363,-1.511780205,-2.671301819,-2.635811386,-0.672659404,-0.934585785,1.147714477,1.79640804,2.032261327,1.963885897
16328,Cep250,centrosomal protein 250,4.4193677,4.378122426,3.985408616,4.123564485,4.257745191,4.653548847,4.205084846,4.156977566,3.639891374,3.381370541,3.475669683,3.576593389
320095,6430550D23Rik,RIKEN cDNA 6430550D23 gene,-1.937010904,-2.553928244,-1.513178192,-2.139811428,-1.391193899,-1.355703467,-1.158086232,-1.244925906,-0.726754641,-0.298749193,-0.461278146,-0.635151789
66366,Ergic3,ERGIC and golgi 3,6.414958932,6.605662822,6.512981201,6.579732965,6.555110374,6.475324285,6.706595174,6.637472598,6.830389916,6.930360921,6.873406791,6.732198719
74562,Fer1l4,fer-1-like 4 (C. elegans),-2.143461782,-1.331535822,-2.953750783,-1.898803328,-5.478656741,-5.443166308,4.466014663,4.819439634,-0.958080187,0.438216401,2.956130257,3.214023309
245865,Spag4,sperm associated antigen 4,-0.011011486,-0.109143401,-0.03318525,-0.645046736,-0.955094785,-1.050848885,0.797970421,0.825463422,-0.124090138,0.806603807,-0.316888237,0.231581681
266692,Cpne1,copine I,6.972882179,7.0626206,6.74296841,6.844995392,7.122881935,7.013958024,6.391274901,6.425517906,5.863208541,6.011657032,5.317317783,5.170686901
75710,Rbm12,RNA binding motif protein 12,6.58628967,6.598919931,6.517634122,6.361120963,6.431611215,6.437565127,5.896328156,5.950815387,5.74897879,5.742329147,4.731663508,4.606060298
18041,Nfs1,nitrogen fixation gene 1 (S. cerevisiae),4.003155846,3.657689706,3.683909141,3.870398771,3.781086523,3.99770286,5.064563791,4.935381114,5.545572742,5.479427518,5.651641424,5.559315397
67067,Romo1,reactive oxygen species modulator 1,4.134808959,3.988673755,4.532365944,4.586871193,4.188454801,4.030539442,4.842815171,4.819439634,4.795645257,5.048100277,5.220052749,5.124442716
170791,Rbm39,RNA binding motif protein 39,8.223952969,8.340805326,8.093080898,8.101738448,8.122765865,8.159880432,8.681684443,8.70921223,8.29201222,8.287920033,8.014668559,8.007643206
228829,Phf20,PHD finger protein 20,4.63486812,4.501354192,4.887251877,4.611428298,4.704978641,4.671877342,5.139838821,4.954353815,4.894483246,4.948027387,4.776623649,4.933810234
19018,Scand1,SCAN domain-containing 1,4.058473615,3.914582669,4.287381169,4.443784237,4.027154813,4.23102596,4.171037365,4.167855619,5.210973359,5.073654215,5.314548693,5.130694926
70873,Cnbd2,cyclic nucleotide binding domain containing 2,0.384917191,0.579927503,0.648285231,0.667543494,0.629867716,1.156746534,0.464844119,0.905633771,0.961301353,1.286213308,1.173437389,0.634937375
347740,2900097C17Rik,RIKEN cDNA 2900097C17 gene,6.247203258,6.237234645,6.220818282,6.273047064,6.018696153,5.873680876,6.248926542,6.110160856,6.224422124,6.265573541,6.635645024,6.508006303
13821,Epb41l1,erythrocyte membrane protein band 4.1 like 1,5.336629307,5.408646485,5.848534769,5.814913633,5.986399427,5.903901349,5.556159286,5.620498072,4.223990244,5.071541923,4.727505882,4.730656004
68295,Aar2,AAR2 splicing factor homolog,4.862594518,4.748837594,4.410071093,4.200038575,4.390165814,4.255538359,4.874896185,5.064686867,4.928809208,4.952625622,5.112568322,5.043914279
228836,Dlgap4,DLG associated protein 4,6.122243413,6.113380455,5.942365341,5.976768828,5.984356673,5.794641166,5.202980257,5.191369214,4.928809208,5.315960651,3.661481747,3.603814857
98932,Myl9,"myosin, light polypeptide 9, regulatory",9.244762535,9.115596615,10.96296843,11.23210131,11.4531311,11.25528063,1.316998651,1.818577036,2.673175966,2.444759247,1.92015096,2.777231257
100504361,Gm14230,predicted gene 14230,-0.229191656,-0.169264393,-0.269252609,-0.389789681,-2.019225122,-1.050848885,-4.216979921,-3.081427174,-3.159714048,-5.343143313,-4.70920566,-3.137652129
228839,Tgif2,TGFB-induced factor homeobox 2,6.339423725,6.214623694,5.59809478,5.213736425,5.155246669,5.325845013,4.561097209,4.21843498,4.346494341,4.158693872,3.179537589,2.942721287
74487,5430405H02Rik,RIKEN cDNA 5430405H02 gene,-0.011011486,-0.679459126,0.071784309,-0.241691042,-0.434262621,0.171543536,-1.158086232,-0.67932873,-0.958080187,-0.819581356,-0.621742819,-1.022174912
74704,4930518I15Rik,RIKEN cDNA 4930518I15 gene,0.133378424,0.004067209,-0.475703486,-0.955386856,-1.230729227,-0.919604352,-1.895051826,-1.36522014,-2.022210524,-1.642703594,-1.249774041,-1.552689628
67388,1110008F13Rik,RIKEN cDNA 1110008F13 gene,4.521327349,4.522887353,4.73374988,4.687314715,4.301062614,4.509574939,4.088321856,4.186697054,5.413933139,4.975399497,5.893493205,5.842487449
29812,Ndrg3,N-myc downstream regulated gene 3,4.079425986,4.138784112,3.923642915,3.593049768,3.63247893,3.531248282,4.454266267,4.159704778,3.61375488,3.659671703,4.943639313,4.864225158
66934,Dsn1,"DSN1 homolog, MIS12 kinetochore complex component",2.127642054,2.200959259,1.918374395,1.343271459,0.302702973,0.706580812,2.701883317,2.882707374,2.673175966,2.005584842,3.938252767,3.359534412
320706,Soga1,"suppressor of glucose, autophagy associated 1",7.009992813,6.935919717,6.92210825,6.719582174,7.083347123,6.901961684,3.166724372,3.457731637,1.507042544,1.398323674,1.221531678,1.16002842
56045,Samhd1,"SAM domain and HD domain, 1",5.815648497,5.816759163,5.779506703,5.694803267,5.691894295,5.539114297,6.334087428,6.441294459,5.398706665,5.619029719,5.073792549,5.037273553
19650,Rbl1,retinoblastoma-like 1 (p107),3.971481796,3.998954286,3.124590668,3.011781751,2.296130319,2.660121501,4.525610223,4.304743265,3.975738736,3.053461469,4.858750416,4.742951775
100043882,Gm14277,predicted gene 14277,4.123324759,4.211311805,4.364307765,3.976296201,3.466787096,3.092109069,4.554509549,4.25715005,4.304627485,3.97200625,3.239161572,3.31630436
20014,Rpn2,ribophorin II,7.041985492,6.926076512,7.036758432,6.997179684,6.738998093,6.750051015,7.520971554,7.51622637,7.986854628,7.981177896,9.106277708,9.103039841
69161,Manbal,"mannosidase, beta A, lysosomal-like",5.039505486,4.738649027,5.502750315,5.632578132,5.931264501,5.834702238,4.406291937,4.34123834,4.539337796,4.737674215,5.03057495,5.027254798
20779,Src,Rous sarcoma oncogene,6.769657778,6.659040924,6.896436055,6.925053791,7.196638758,7.217943721,6.08642032,6.434554194,6.864594548,6.831470335,6.8544673,7.065695874
100046034,Gm14279,predicted gene 14279,-2.143461782,-1.331535822,-2.060665987,-1.898803328,-1.391193899,-1.536275712,-0.672659404,-1.496464673,-1.08932472,-0.819581356,-0.802315064,-1.022174912
53619,Blcap,bladder cancer associated protein,5.005503601,5.669000795,5.645630778,5.680947746,4.77282567,4.356115314,5.667190598,6.118595638,6.309927769,6.178947756,5.525611771,5.451062507
18111,Nnat,neuronatin,4.395697029,5.180781377,6.150660766,5.972035572,5.024175063,4.902238939,2.969547048,3.201330324,3.806070236,4.089398588,4.483087155,4.246052163
66642,Ctnnbl1,"catenin, beta like 1",4.747620847,4.738649027,4.504509341,4.581909211,4.641581137,4.599860976,5.90843355,5.982738167,4.974712272,4.740336015,4.417498813,4.503797563
75425,Tti1,TELO2 interacting protein 1,3.899249894,3.900028245,3.923642915,4.035568004,4.304341468,4.459208807,3.773596826,3.73143773,3.515537338,3.473840311,4.242079055,4.676129062
70470,Rprd1b,regulation of nuclear pre-mRNA domain containing 1B,4.954570301,4.850740282,4.610670939,4.528751275,4.51711041,4.705310274,5.045897934,5.020360952,4.995104061,4.915422721,5.551713874,5.413094656
72340,2010009K17Rik,RIKEN cDNA 2010009K17 gene,-3.521973405,-3.40192515,-1.237543749,-0.741262051,-1.086339318,-0.688278806,-2.63201742,-2.188342378,-2.674287221,-2.53578839,-3.124243159,-2.400686535
21817,Tgm2,"transglutaminase 2, C polypeptide",7.801869498,7.817848401,7.558707518,8.107145046,8.291697439,7.986894154,8.649976983,9.463640719,8.49124792,8.463104206,8.605519185,8.311668501
228846,D630003M21Rik,RIKEN cDNA D630003M21 gene,0.495948503,0.342235945,-0.475703486,-0.241691042,-0.723769239,-1.536275712,-2.342510803,-1.36522014,-5.481642143,-3.758180812,-3.124243159,-3.137652129
16803,Lbp,lipopolysaccharide binding protein,4.906805486,5.591862413,3.821977063,4.347663228,2.676161368,2.771152813,6.719412641,6.947070941,7.194094412,7.675578479,9.42562171,9.608092213
68108,Snhg17,small nucleolar RNA host gene 17,4.867765474,5.040188972,4.92101106,4.7461622,3.363693603,3.21861179,5.512640823,5.247568246,4.954028118,4.867528031,4.001600774,4.094368993
319317,Snhg11,small nucleolar RNA host gene 11,0.78545512,0.905503375,-0.33484095,0.466846144,0.58743245,1.064628332,3.987591224,3.470967465,1.756762596,2.581669191,3.762469555,3.141571515
228850,Ralgapb,"Ral GTPase activating protein, beta subunit (non-catalytic)",5.919725852,5.842676538,5.811120808,5.939430907,6.574929803,6.602934537,5.526171474,5.584416288,5.672543066,5.58980958,5.520814776,5.760193327
246747,Adig,adipogenin,-3.521973405,-1.636390404,-0.90312471,-1.692352451,-2.019225122,-2.635811386,0.705852219,1.310890249,3.348080592,2.84173203,4.6505439,4.860468138
545481,Arhgap40,Rho GTPase activating protein 40,0.756011342,1.791846593,2.519665065,2.690775801,0.498623183,0.785652383,4.418435906,4.649406836,0.54072567,0.923643228,0.717059095,0.231581681
109275,Actr5,ARP5 actin-related protein 5,2.714519213,2.739671128,2.510357323,2.349124185,1.852260137,2.660121501,3.360448907,3.196026292,3.24287171,3.245571323,2.691673776,2.82427983
228852,Ppp1r16b,"protein phosphatase 1, regulatory (inhibitor) subunit 16B",2.150451937,2.575354773,1.25012155,1.168941279,1.391707979,2.149290729,-0.444390417,0.301042463,-2.311717142,-1.255680471,-0.621742819,0.231581681
71878,Fam83d,"family with sequence similarity 83, member D",4.204585374,3.946803004,3.484447001,3.118433377,2.73566238,3.012160913,1.744952039,1.872769137,2.169409548,1.551674451,3.250796272,2.712013598
71715,Dhx35,DEAH (Asp-Glu-Ala-His) box polypeptide 35,3.727851144,3.7252954,3.760494735,4.020976779,4.488569518,4.434884605,3.467184258,3.535384193,2.973685077,2.861427832,3.351490272,3.31630436
16658,Mafb,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)",5.642430753,5.654983468,5.974873335,5.90904694,4.908283505,4.928610337,4.349074118,4.608071682,4.937264588,4.90597014,3.952572438,4.263227307
21969,Top1,topoisomerase (DNA) I,7.98928509,8.46820835,8.579926578,8.37508191,7.610297087,7.368409081,8.076395929,8.300038527,8.496978949,8.647935595,7.285501335,7.055873231
18803,Plcg1,"phospholipase C, gamma 1",6.216456683,6.428114626,5.876877599,5.843182147,5.890395266,5.980474887,4.147884289,4.338833848,4.638595734,4.635567147,4.564589939,4.601565917
320799,Zhx3,zinc fingers and homeoboxes 3,3.819656604,4.184539376,4.402543971,4.432802681,4.297776292,3.768721987,2.441231562,2.590998168,2.431247193,2.234285515,2.585415089,2.643707584
64899,Lpin3,lipin 3,2.561239963,2.270500192,2.026796854,2.349124185,2.269536109,2.944850978,3.350342421,3.308434597,2.973685077,3.010003513,3.0655814,3.116589158
280635,Emilin3,elastin microfibril interfacer 3,-1.320339544,-0.769656935,-0.90312471,-0.389789681,0.136053103,-0.233712942,-4.216979921,-3.081427174,-3.896679642,-3.758180812,-4.70920566,-4.72261463
71389,Chd6,chromodomain helicase DNA binding protein 6,6.430185406,6.384997872,6.536097178,6.67949678,7.193989585,7.206763449,6.966448697,6.722473293,5.711267076,5.988333509,5.363596875,5.433468447
383770,Gm11449,predicted gene 11449,0.133378424,0.342235945,0.838807137,0.629575644,-0.121104736,0.284754147,0.912303096,1.006035668,1.460872362,0.6792245,0.420077357,0.406668387
19281,Ptprt,"protein tyrosine phosphatase, receptor type, T",2.594890353,2.923605181,3.493922865,3.894612403,1.972554371,1.499348198,-3.480014326,-2.188342378,-3.159714048,-3.021215218,0.905504184,0.949810712
100504524,Cisd3b,CDGSH iron sulfur domain 3B,-0.417636745,0.004067209,0.020254009,0.378036877,0.7881298,0.338193406,1.455445421,1.545846132,0.49563778,1.099800183,1.268074264,1.058745084
67996,Srsf6,serine/arginine-rich splicing factor 6,8.421347259,8.426449383,8.247935582,8.079026969,7.754213834,7.824059298,8.224148701,8.307896866,8.382447251,8.392518477,7.999231639,8.23249035
241764,L3mbtl1,L3MBTL1 histone methyl-lysine binding protein,-0.115981045,0.109036769,-0.088680363,-0.389789681,0.302702973,-1.050848885,-2.63201742,-1.640854582,-3.159714048,-1.642703594,-0.621742819,-3.137652129
27219,Sgk2,serum/glucocorticoid regulated kinase 2,-5.8439015,-2.916498323,-2.301674086,-2.139811428,-1.778217023,-3.858203807,-2.63201742,-1.133894594,1.969568969,2.780977999,4.200687424,4.205163332
245866,Ift52,intraflagellar transport 52,3.661910054,3.683414519,3.756563683,3.812267942,3.889849721,4.220391796,4.437656108,4.452180669,3.899900808,4.089398588,3.608206954,3.665402656
